customer_id,signup,first_tx,days_since_signup,avg_days_btwn,cat_div,pref_payment
1289,2022-08-05,2023-06-06 03:44:00,305,102.5,3,Debit Card
1290,2024-02-17,2023-01-24 12:42:00,-389,211.0,1,Bank Transfer
1291,2022-02-27,2023-06-28 02:30:00,486,140.0,1,Cash
1292,2022-03-09,2023-04-25 00:22:00,412,155.66666666666666,2,Debit Card
1293,2023-02-18,2023-04-05 22:59:00,46,76.0,2,Cash
1295,2022-07-17,2023-01-28 00:37:00,195,101.4,3,Cash
1296,2022-09-13,2023-02-01 08:57:00,141,135.2,2,Credit Card
1297,2023-01-05,2023-03-10 13:37:00,64,274.5,1,PayPal
1298,2023-04-21,2023-05-08 09:49:00,17,72.28571428571429,3,PayPal
1299,2022-05-07,2023-11-08 03:17:00,550,89.0,2,Bank Transfer
1300,2023-05-16,2024-03-07 21:11:00,296,,1,Credit Card
1301,2023-05-01,2023-08-07 00:39:00,98,45.2,2,PayPal
1302,2022-12-19,2023-01-04 10:25:00,16,232.0,2,Credit Card
1303,2022-09-22,2023-03-27 12:18:00,186,101.16666666666667,3,Cash
1305,2023-08-09,2023-03-25 16:34:00,-137,88.5,1,PayPal
1306,2023-10-25,2023-05-04 17:00:00,-174,75.33333333333333,1,Credit Card
1307,2022-10-03,2023-04-11 11:06:00,190,47.833333333333336,2,Debit Card
1309,2022-05-16,2023-01-14 09:20:00,243,101.33333333333333,1,Bank Transfer
1310,2022-01-09,2023-01-21 08:43:00,377,139.0,2,Cash
1311,2022-11-09,2023-04-24 08:02:00,166,85.28571428571429,3,PayPal
1312,2023-01-21,2023-03-27 07:23:00,65,102.16666666666667,1,Credit Card
1313,2022-08-12,2023-05-13 13:57:00,274,86.16666666666667,1,PayPal
1315,2022-04-15,2023-02-22 13:41:00,313,170.5,1,Bank Transfer
1316,2023-11-10,2023-11-01 09:28:00,-9,324.0,1,Cash
1317,2023-09-01,2023-08-17 06:44:00,-15,98.6,2,Credit Card
1318,2023-12-02,2024-01-09 10:44:00,38,79.5,2,Bank Transfer
1319,2022-12-11,2023-06-26 02:15:00,197,253.5,1,Credit Card
1320,2022-10-11,2024-04-28 11:50:00,565,0.0,2,Bank Transfer
1321,2023-10-30,2023-02-06 00:33:00,-266,107.6,1,Bank Transfer
1322,2023-06-14,2023-08-11 10:41:00,58,232.5,2,Credit Card
1323,2023-09-07,2023-02-10 17:47:00,-209,149.0,2,Cash
1325,2023-11-03,2023-01-01 04:14:00,-306,101.33333333333333,3,PayPal
1328,2023-08-09,2023-07-10 20:02:00,-30,140.5,3,Cash
1329,2024-01-01,2023-10-26 04:13:00,-67,,1,Bank Transfer
1330,2023-10-16,2023-05-02 03:29:00,-167,233.5,2,Bank Transfer
1331,2023-11-19,2023-09-08 06:05:00,-72,,1,Cash
1332,2022-06-24,2024-04-15 22:49:00,661,47.0,1,Debit Card
1333,2022-04-10,2023-03-24 22:25:00,348,155.25,3,Credit Card
1334,2022-09-22,2023-05-06 02:18:00,226,496.0,1,Credit Card
1337,2022-11-11,2023-08-04 07:49:00,266,71.42857142857143,1,Cash
1338,2022-12-06,2023-01-25 14:30:00,50,127.0,2,Cash
1340,2023-04-27,2023-01-21 10:03:00,-96,105.33333333333333,1,Debit Card
1342,2022-03-14,2023-01-05 16:17:00,297,142.4,1,Cash
1344,2023-01-26,2023-01-20 05:45:00,-6,115.0,2,Credit Card
1345,2022-02-25,2023-03-19 05:45:00,387,109.4,2,Cash
1347,2023-08-07,2023-05-24 06:20:00,-75,139.75,3,Debit Card
1348,2024-01-03,2023-08-04 11:55:00,-152,29.142857142857142,3,PayPal
1350,2022-07-01,2023-02-23 07:24:00,237,159.0,2,Bank Transfer
1351,2022-01-05,2024-04-01 13:38:00,817,43.0,1,Debit Card
1353,2022-06-12,2023-05-31 03:00:00,353,78.33333333333333,2,Cash
1354,2024-03-09,2023-04-03 22:38:00,-341,586.0,1,Credit Card
1355,2023-03-21,2023-04-13 11:24:00,23,94.5,2,Cash
1356,2023-05-04,2023-05-06 14:13:00,2,147.66666666666666,4,Cash
1357,2023-07-01,2023-07-29 06:04:00,28,79.0,2,Credit Card
1358,2022-01-15,2023-01-18 07:10:00,368,209.0,2,Bank Transfer
1359,2023-06-28,2023-03-09 03:21:00,-111,107.0,3,Debit Card
1361,2022-12-19,2023-01-21 06:26:00,33,113.0,2,Cash
1363,2022-06-21,2023-06-21 22:07:00,365,77.33333333333333,3,Debit Card
1365,2023-06-17,2024-01-21 19:29:00,218,166.5,2,PayPal
1366,2023-03-21,2023-06-15 04:45:00,86,103.0,2,Bank Transfer
1367,2023-05-17,2023-08-07 09:32:00,82,96.2,2,Debit Card
1369,2022-08-18,2023-08-30 17:35:00,377,157.0,1,Credit Card
1370,2022-01-23,2023-01-02 16:42:00,344,,1,Credit Card
1372,2022-02-08,2023-03-13 14:00:00,398,96.16666666666667,3,Bank Transfer
1373,2022-09-19,2023-02-24 22:48:00,158,276.0,3,PayPal
1374,2023-09-01,2023-01-03 03:15:00,-241,90.5,2,Bank Transfer
1375,2023-11-01,2023-03-26 20:31:00,-220,112.2,4,PayPal
1376,2022-04-29,2023-04-23 16:59:00,359,116.0,1,Debit Card
1377,2022-05-07,2023-06-22 22:44:00,411,101.0,3,Cash
1378,2023-12-20,2023-02-25 05:35:00,-298,86.2,2,PayPal
1379,2023-12-04,2023-01-09 22:13:00,-329,137.8,4,Cash
1380,2023-11-09,2023-01-24 04:39:00,-289,106.33333333333333,3,Debit Card
1381,2022-10-04,2023-02-21 15:45:00,140,0.0,3,PayPal
1382,2022-05-21,2023-04-14 05:52:00,328,120.6,2,Credit Card
1383,2022-04-18,2023-04-19 03:45:00,366,0.0,2,Cash
1384,2022-05-01,2023-01-29 10:34:00,273,139.8,3,Bank Transfer
1386,2022-07-24,2023-09-13 19:24:00,416,79.0,1,Cash
1388,2022-10-30,2023-01-04 13:08:00,66,101.71428571428571,2,Credit Card
1389,2023-05-24,2023-05-17 16:09:00,-7,39.166666666666664,3,Cash
1390,2023-05-08,2023-08-16 06:27:00,100,205.0,1,PayPal
1392,2023-08-11,2023-07-30 01:27:00,-12,416.0,2,Cash
1395,2023-10-22,2023-01-17 01:41:00,-278,96.42857142857143,1,PayPal
1396,2022-10-31,2023-02-28 06:52:00,120,99.8,2,Cash
1397,2022-04-13,2024-11-20 19:41:00,952,15.0,2,Bank Transfer
1398,2022-10-25,2023-04-26 06:26:00,183,86.16666666666667,2,PayPal
1399,2022-11-17,2023-02-02 20:10:00,77,138.4,3,Bank Transfer
1400,2022-04-08,2023-08-15 21:28:00,494,0.0,3,PayPal
1401,2022-05-22,2023-03-24 20:35:00,306,87.5,1,Bank Transfer
1402,2023-03-25,2023-01-03 12:27:00,-81,,1,Cash
1403,2024-01-21,2023-10-22 18:39:00,-91,207.0,2,Bank Transfer
1404,2022-12-17,2023-02-13 12:11:00,58,76.85714285714286,3,Bank Transfer
1405,2023-02-14,2024-07-20 00:48:00,522,,1,Credit Card
1406,2023-01-30,2023-06-07 21:59:00,128,76.85714285714286,1,Bank Transfer
1408,2023-12-14,2024-03-16 01:08:00,93,99.0,2,Credit Card
1409,2022-06-13,2023-01-24 13:56:00,225,138.0,2,Bank Transfer
1410,2023-08-28,2023-07-14 03:35:00,-45,125.75,1,Cash
1411,2023-11-26,2023-03-09 08:11:00,-262,106.33333333333333,3,Debit Card
1412,2023-01-24,2023-11-05 04:13:00,285,70.66666666666667,1,Bank Transfer
1414,2023-05-15,2023-03-08 14:00:00,-68,456.0,1,Bank Transfer
1416,2023-11-02,2023-05-23 07:26:00,-163,135.66666666666666,2,Cash
1417,2023-11-26,2024-02-06 09:52:00,72,136.5,2,Bank Transfer
1418,2023-08-14,2024-07-10 22:22:00,331,,1,Cash
1421,2023-11-09,2023-08-26 00:04:00,-75,114.5,1,Debit Card
1422,2023-11-11,2023-04-04 07:52:00,-221,108.75,3,Debit Card
1423,2023-07-26,2023-01-11 21:36:00,-196,0.0,3,Credit Card
1424,2023-10-21,2024-11-22 18:47:00,398,,1,Debit Card
1425,2023-04-26,2023-02-26 17:41:00,-59,535.0,1,PayPal
1426,2022-03-18,2023-04-20 00:15:00,398,115.2,2,Debit Card
1428,2022-08-17,2023-06-26 14:51:00,313,26.0,3,Cash
1430,2023-03-31,2023-07-21 12:59:00,112,192.0,2,Credit Card
1431,2023-05-26,2023-06-25 03:24:00,30,52.0,2,Credit Card
1432,2023-05-25,2023-04-07 17:31:00,-48,133.75,3,PayPal
1433,2023-02-27,2023-03-09 08:24:00,10,85.71428571428571,2,PayPal
1434,2022-01-01,2023-04-09 16:45:00,463,88.28571428571429,3,PayPal
1436,2023-07-30,2023-02-21 16:21:00,-159,162.75,2,Credit Card
1437,2023-04-13,2024-01-27 06:59:00,289,128.0,2,Debit Card
1438,2022-02-25,2023-03-17 19:15:00,385,89.57142857142857,3,Cash
1439,2022-12-06,2023-08-26 03:18:00,263,141.33333333333334,2,PayPal
1440,2023-09-07,2023-04-26 15:03:00,-134,106.66666666666667,1,PayPal
1441,2023-01-08,2024-07-09 21:33:00,548,72.0,1,PayPal
1442,2024-02-17,2023-05-24 05:19:00,-269,62.666666666666664,3,Bank Transfer
1443,2022-12-30,2023-01-18 02:01:00,19,86.71428571428571,1,Cash
1444,2023-01-18,2024-03-11 13:27:00,418,170.0,1,Cash
1445,2022-06-18,2023-02-01 00:21:00,228,147.66666666666666,1,Debit Card
1446,2024-01-05,2024-04-21 04:35:00,107,217.0,1,Credit Card
1447,2023-09-18,2023-05-10 04:22:00,-131,285.0,1,Credit Card
1448,2023-02-07,2023-06-22 05:41:00,135,216.0,1,Debit Card
1449,2024-03-11,2023-03-15 13:15:00,-362,97.5,2,Debit Card
1450,2022-04-21,2023-11-14 07:48:00,572,101.75,1,Debit Card
1451,2023-10-11,2023-01-06 00:49:00,-278,181.0,2,Cash
1452,2023-04-07,2023-01-27 01:04:00,-70,199.66666666666666,2,Debit Card
1453,2023-06-01,2023-07-23 00:43:00,52,,1,Cash
1454,2022-01-05,2024-04-26 13:05:00,842,186.0,2,Debit Card
1455,2023-07-21,2023-02-15 08:29:00,-156,81.57142857142857,3,Credit Card
1456,2023-05-10,2024-02-08 12:56:00,274,321.0,2,Credit Card
1458,2022-05-12,2023-04-12 10:04:00,335,125.4,4,Bank Transfer
1459,2023-09-07,2023-12-08 16:49:00,92,67.2,2,PayPal
1460,2023-06-01,2023-05-20 22:30:00,-12,87.75,2,Bank Transfer
1461,2023-09-16,2023-01-28 11:08:00,-231,78.28571428571429,2,PayPal
1462,2022-12-18,2023-03-22 23:47:00,94,89.16666666666667,3,Bank Transfer
1463,2022-05-17,2023-03-01 06:35:00,288,91.57142857142857,2,Bank Transfer
1464,2023-12-18,2023-06-14 23:49:00,-187,82.0,3,Credit Card
1465,2023-12-20,2023-01-08 18:21:00,-346,100.71428571428571,2,Bank Transfer
1466,2023-12-30,2023-01-19 00:38:00,-345,92.71428571428571,3,Cash
1467,2022-07-25,2024-09-19 06:15:00,787,,1,Debit Card
1468,2022-10-25,2023-09-07 22:41:00,317,117.33333333333333,2,Bank Transfer
1470,2023-12-12,2023-02-26 01:28:00,-289,98.25,1,Credit Card
1471,2024-02-19,2023-02-26 13:51:00,-358,159.75,2,Cash
1472,2023-08-20,2023-10-01 01:58:00,42,,1,Cash
1473,2023-12-29,2023-02-22 21:09:00,-310,119.0,1,PayPal
1474,2023-07-01,2023-04-06 19:34:00,-86,165.0,1,Credit Card
1475,2023-03-09,2023-03-18 09:28:00,9,92.85714285714286,2,Debit Card
1477,2023-11-18,2023-10-09 08:46:00,-40,56.0,2,PayPal
1478,2024-02-08,2023-03-14 07:55:00,-331,123.5,1,Debit Card
1479,2023-12-01,2024-05-11 13:34:00,162,96.0,2,Credit Card
1481,2023-07-09,2023-02-22 08:33:00,-137,93.28571428571429,2,Debit Card
1482,2023-04-09,2024-08-24 02:26:00,503,109.0,1,PayPal
1483,2023-11-23,2023-03-06 15:53:00,-262,85.57142857142857,3,PayPal
1484,2024-01-31,2023-02-24 14:10:00,-341,84.8,1,Bank Transfer
1485,2023-06-08,2023-02-04 07:12:00,-124,108.16666666666667,3,Debit Card
1487,2023-12-03,2023-03-18 08:44:00,-260,142.0,2,Bank Transfer
1488,2022-02-25,2023-06-27 22:32:00,487,102.0,2,PayPal
1489,2022-07-27,2023-11-24 04:24:00,485,130.0,1,Debit Card
1490,2023-03-30,2023-02-13 13:08:00,-45,104.66666666666667,3,Credit Card
1491,2023-12-23,2023-08-12 02:55:00,-133,112.0,3,Cash
1492,2023-07-14,2024-06-18 06:55:00,340,,1,Bank Transfer
1493,2024-01-13,2023-01-22 15:34:00,-356,109.5,2,Debit Card
1494,2022-07-01,2023-05-18 14:39:00,321,95.66666666666667,1,Credit Card
1495,2022-06-27,2023-02-15 09:00:00,233,85.71428571428571,1,Bank Transfer
1496,2022-02-11,2023-02-13 11:08:00,367,125.2,3,Credit Card
1497,2022-09-28,2023-03-16 03:51:00,169,64.0,1,PayPal
1498,2022-09-19,2023-04-09 12:39:00,202,88.42857142857143,3,Bank Transfer
1500,2022-11-27,2023-03-23 10:57:00,116,152.66666666666666,2,Debit Card
1501,2023-10-03,2023-05-21 13:35:00,-135,96.66666666666667,1,PayPal
1502,2022-11-05,2023-03-31 09:26:00,146,105.75,2,Bank Transfer
1505,2022-07-08,2023-01-03 18:25:00,179,103.28571428571429,3,PayPal
1506,2023-06-02,2023-05-15 12:40:00,-18,210.0,1,PayPal
1507,2023-07-04,2023-02-13 21:29:00,-141,260.0,2,Bank Transfer
1508,2022-08-15,2024-07-23 11:54:00,708,47.333333333333336,1,Credit Card
1509,2022-12-06,2023-05-09 12:40:00,154,343.0,2,Credit Card
1510,2024-02-10,2023-05-14 17:38:00,-272,147.0,1,Bank Transfer
1511,2023-07-29,2023-01-17 19:17:00,-193,106.33333333333333,1,Bank Transfer
1512,2022-12-21,2023-02-17 10:48:00,58,109.4,1,Credit Card
1513,2023-10-20,2023-01-20 07:45:00,-273,135.66666666666666,1,Cash
1514,2022-09-07,2023-02-02 23:48:00,148,90.28571428571429,4,Debit Card
1516,2022-04-27,2023-05-24 21:26:00,392,72.33333333333333,4,PayPal
1517,2024-01-12,2024-01-12 00:22:00,0,79.0,2,Debit Card
1518,2023-06-14,2023-01-19 05:08:00,-146,78.5,1,Credit Card
1520,2022-10-31,2023-03-07 01:27:00,127,318.5,2,Bank Transfer
1521,2022-03-26,2023-12-14 22:36:00,628,56.666666666666664,3,Bank Transfer
1522,2024-03-02,2024-03-05 22:41:00,3,108.5,3,Cash
1523,2023-10-04,2023-02-16 05:09:00,-230,105.0,3,Debit Card
1526,2023-12-21,2023-01-02 22:34:00,-353,101.85714285714286,2,PayPal
1527,2022-03-15,2023-01-03 13:53:00,294,88.0,3,PayPal
1528,2024-01-05,2023-08-31 16:53:00,-127,411.0,2,PayPal
1529,2022-03-17,2023-02-07 14:13:00,327,98.28571428571429,2,Debit Card
1530,2022-09-15,2023-01-24 12:02:00,131,92.6,3,Debit Card
1531,2022-08-22,2023-02-13 17:39:00,175,96.28571428571429,2,PayPal
1533,2022-01-18,2023-03-12 01:47:00,418,0.0,1,Credit Card
1534,2023-07-02,2023-06-22 02:54:00,-10,,1,Bank Transfer
1535,2023-09-26,2024-02-02 05:05:00,129,312.0,1,Credit Card
1536,2023-08-23,2024-05-11 12:39:00,262,60.0,3,PayPal
1537,2022-03-16,2023-05-21 05:57:00,431,104.6,3,Cash
1538,2022-04-19,2023-12-06 02:43:00,596,,1,PayPal
1539,2022-11-05,2023-01-31 16:41:00,87,137.66666666666666,1,Debit Card
1540,2024-02-23,2023-02-05 06:19:00,-383,70.71428571428571,1,Bank Transfer
1543,2023-02-05,2023-04-09 02:22:00,63,58.5,1,Debit Card
1544,2023-10-12,2023-04-09 12:31:00,-186,228.0,1,Credit Card
1545,2024-01-17,2023-05-11 23:41:00,-251,89.66666666666667,3,Cash
1546,2022-01-12,2023-08-11 01:59:00,576,166.0,2,Credit Card
1547,2022-05-25,2023-06-22 08:01:00,393,63.25,2,PayPal
1548,2023-08-10,2023-04-28 10:52:00,-104,105.6,2,Cash
1549,2023-07-15,2023-09-16 08:47:00,63,115.5,1,PayPal
1551,2023-10-24,2023-03-23 11:57:00,-215,101.5,3,Bank Transfer
1552,2022-07-08,2023-05-11 07:15:00,307,80.4,2,Bank Transfer
1553,2022-09-16,2023-05-02 22:44:00,228,114.33333333333333,3,PayPal
1554,2023-11-19,2023-02-27 20:43:00,-265,119.6,1,Bank Transfer
1555,2024-02-09,2024-01-01 02:34:00,-39,166.5,2,Bank Transfer
1556,2023-07-17,2023-01-30 02:28:00,-168,28.0,1,Cash
1557,2022-03-10,2023-09-07 21:30:00,546,470.0,2,Cash
1558,2024-01-14,2024-04-23 09:44:00,100,,1,PayPal
1559,2022-12-05,2023-06-19 05:20:00,196,156.33333333333334,2,Cash
1562,2022-11-22,2023-05-31 22:31:00,190,0.0,2,Cash
1564,2022-06-06,2023-01-29 21:35:00,237,129.0,1,Cash
1565,2022-11-20,2023-03-21 01:28:00,121,123.6,1,Debit Card
1568,2023-01-04,2023-02-15 19:15:00,42,324.0,1,Credit Card
1569,2022-12-06,2023-03-14 15:07:00,98,75.66666666666667,3,Credit Card
1570,2023-01-03,2024-04-23 06:13:00,476,,1,Bank Transfer
1571,2022-04-22,2023-01-31 16:53:00,284,122.8,2,Credit Card
1572,2022-03-25,2023-01-27 19:15:00,308,157.66666666666666,1,Credit Card
1573,2022-05-24,2023-12-16 06:10:00,571,123.0,2,Cash
1574,2024-01-22,2023-04-12 03:05:00,-285,0.0,2,PayPal
1575,2022-01-20,2023-04-19 15:59:00,454,293.0,3,Debit Card
1576,2023-08-19,2023-02-06 18:17:00,-194,88.71428571428571,3,Credit Card
1577,2023-08-28,2023-01-07 09:45:00,-233,117.5,2,Cash
1578,2023-07-19,2023-01-25 12:48:00,-175,94.71428571428571,2,Cash
1579,2023-07-07,2023-02-28 18:19:00,-129,92.5,1,PayPal
1582,2022-10-25,2023-07-20 23:51:00,268,108.0,3,Debit Card
1583,2023-06-07,2024-04-06 19:28:00,304,135.0,2,Credit Card
1585,2023-09-21,2023-01-09 11:37:00,-255,110.4,3,Cash
1586,2022-05-24,2023-11-30 13:54:00,555,4.0,1,Cash
1589,2022-02-11,2023-01-23 21:40:00,346,143.0,2,PayPal
1591,2022-08-28,2023-02-16 13:35:00,172,110.83333333333333,2,PayPal
1592,2023-06-15,2023-04-08 07:13:00,-68,86.42857142857143,1,Bank Transfer
1593,2023-04-11,2024-10-20 04:30:00,558,,1,Bank Transfer
1594,2023-10-27,2023-07-29 09:58:00,-90,72.57142857142857,2,Debit Card
1595,2023-06-18,2023-12-13 08:19:00,178,34.666666666666664,2,Debit Card
1597,2022-06-28,2023-12-01 13:04:00,521,88.0,1,Credit Card
1600,2022-08-17,2023-04-24 04:53:00,250,207.5,2,Debit Card
1601,2022-12-20,2023-03-27 22:08:00,97,65.71428571428571,1,Debit Card
1602,2023-09-11,2023-03-15 20:31:00,-180,221.5,3,Cash
1603,2022-05-23,2023-11-24 11:07:00,550,395.0,2,PayPal
1605,2022-08-05,2023-04-29 12:52:00,267,111.75,3,PayPal
1606,2023-01-06,2024-12-24 02:54:00,718,,1,Bank Transfer
1607,2022-05-02,2023-08-17 12:49:00,472,,1,Credit Card
1608,2022-12-05,2023-09-23 12:43:00,292,77.25,2,Debit Card
1610,2022-06-15,2024-02-23 17:21:00,618,0.0,1,PayPal
1611,2022-02-14,2023-06-17 11:10:00,488,144.33333333333334,1,Bank Transfer
1613,2022-02-10,2024-01-10 04:15:00,699,,1,Bank Transfer
1614,2022-06-20,2023-10-07 05:50:00,474,,1,Credit Card
1615,2023-06-14,2023-03-22 07:03:00,-84,64.75,1,Credit Card
1616,2023-08-01,2023-03-21 07:49:00,-133,85.33333333333333,1,Bank Transfer
1617,2024-01-16,2023-07-14 00:14:00,-186,27.0,1,Credit Card
1618,2022-08-10,2023-03-28 18:01:00,230,423.0,1,Bank Transfer
1619,2023-04-28,2023-03-05 07:53:00,-54,77.57142857142857,3,Credit Card
1621,2023-08-20,2023-05-22 20:58:00,-90,94.6,3,Bank Transfer
1623,2023-12-04,2023-05-18 19:42:00,-200,111.0,1,Credit Card
1624,2023-09-03,2023-02-21 05:18:00,-194,306.0,2,Cash
1625,2023-01-23,2023-01-18 15:00:00,-5,104.5,1,Debit Card
1626,2022-01-17,2023-06-11 23:56:00,510,248.5,2,Credit Card
1627,2023-06-01,2023-01-12 00:50:00,-140,110.2,3,PayPal
1628,2023-09-13,2023-01-01 20:40:00,-255,94.25,2,Cash
1629,2023-09-22,2023-07-24 23:55:00,-60,74.66666666666667,3,Cash
1630,2023-06-29,2023-04-08 20:02:00,-82,154.5,2,Cash
1631,2022-04-06,2023-05-16 08:00:00,405,72.85714285714286,3,Bank Transfer
1632,2023-09-10,2023-02-15 07:02:00,-207,110.5,1,PayPal
1633,2024-03-04,2023-06-04 18:05:00,-274,80.33333333333333,2,PayPal
1634,2023-01-15,2023-05-01 05:54:00,106,89.0,3,PayPal
1635,2023-03-16,2023-04-26 23:13:00,41,193.0,2,Cash
1637,2024-01-30,2023-03-19 22:14:00,-317,53.0,2,PayPal
1638,2022-05-18,2023-05-04 20:30:00,351,96.16666666666667,1,Bank Transfer
1640,2023-07-11,2023-01-29 11:37:00,-163,196.0,1,Debit Card
1642,2022-05-01,2023-05-19 06:44:00,383,124.75,1,Bank Transfer
1644,2022-11-20,2023-01-11 08:08:00,52,78.57142857142857,1,Debit Card
1645,2022-06-08,2023-03-23 04:14:00,288,145.66666666666666,3,Bank Transfer
1646,2022-09-17,2023-06-29 22:43:00,285,126.0,2,Debit Card
1648,2022-10-10,2024-01-14 10:51:00,461,,1,PayPal
1649,2023-02-28,2023-01-14 14:25:00,-45,90.0,3,PayPal
1650,2023-05-10,2024-10-02 17:50:00,511,,1,Credit Card
1651,2023-07-23,2023-01-03 03:02:00,-201,85.57142857142857,1,Bank Transfer
1652,2022-11-11,2023-07-10 10:11:00,241,76.5,3,Debit Card
1653,2023-12-24,2024-02-02 18:48:00,40,46.714285714285715,2,Credit Card
1654,2023-11-07,2023-08-13 03:56:00,-86,,1,Credit Card
1655,2023-04-03,2023-11-08 17:00:00,219,228.0,1,Debit Card
1656,2023-06-05,2024-07-26 23:17:00,417,40.333333333333336,3,Debit Card
1657,2023-07-18,2023-06-28 07:12:00,-20,,1,Credit Card
1658,2023-12-25,2023-03-31 02:55:00,-269,76.28571428571429,3,Cash
1659,2023-10-14,2023-04-14 20:25:00,-183,80.75,2,Credit Card
1660,2022-05-29,2023-06-08 00:05:00,375,67.0,3,Debit Card
1661,2023-03-22,2023-04-16 10:16:00,25,191.0,2,Debit Card
1662,2022-08-16,2024-03-27 18:49:00,589,,1,Cash
1663,2022-02-08,2023-04-23 21:30:00,439,0.0,2,Credit Card
1665,2022-10-21,2023-03-30 05:17:00,160,126.5,3,Credit Card
1667,2023-03-26,2023-09-06 15:46:00,164,65.16666666666667,2,Bank Transfer
1668,2023-11-04,2023-05-15 04:13:00,-173,84.57142857142857,4,PayPal
1672,2023-11-02,2024-10-06 18:11:00,339,,1,Bank Transfer
1674,2022-12-28,2023-06-08 04:57:00,162,221.5,1,Bank Transfer
1676,2023-12-22,2023-05-22 09:48:00,-214,0.0,2,Cash
1678,2023-07-27,2023-04-29 10:54:00,-89,105.2,2,Bank Transfer
1679,2022-10-11,2023-07-27 09:25:00,289,116.25,3,Debit Card
1680,2022-07-19,2023-03-23 13:07:00,247,293.5,3,Credit Card
1682,2023-02-21,2023-02-14 04:38:00,-7,97.28571428571429,3,Cash
1684,2022-04-30,2023-03-15 15:24:00,319,120.0,2,Debit Card
1685,2023-07-05,2023-06-13 12:12:00,-22,139.0,1,Credit Card
1686,2023-03-30,2023-02-27 14:25:00,-31,83.57142857142857,2,Debit Card
1687,2024-02-28,2023-08-14 22:19:00,-198,372.0,1,PayPal
1688,2024-03-05,2023-03-07 17:39:00,-364,,1,PayPal
1690,2022-09-22,2023-01-01 06:56:00,101,139.4,1,Cash
1691,2022-08-14,2023-04-10 07:24:00,239,0.0,2,Credit Card
1692,2023-02-27,2023-04-02 12:10:00,34,142.5,2,Cash
1694,2022-04-06,2023-04-28 19:09:00,387,101.0,1,Cash
1695,2022-12-17,2023-04-14 00:32:00,118,270.0,1,Credit Card
1697,2022-08-12,2023-08-25 04:19:00,378,427.0,1,Debit Card
1698,2024-02-04,2024-06-24 13:07:00,141,,1,Debit Card
1699,2022-07-24,2023-04-18 20:06:00,268,72.5,1,Bank Transfer
1700,2022-09-29,2024-02-17 08:28:00,506,,1,Bank Transfer
1701,2022-09-13,2023-03-04 09:39:00,172,53.833333333333336,3,Debit Card
1702,2024-03-08,2023-05-25 05:34:00,-288,69.5,1,Cash
1703,2022-03-22,2023-02-08 22:40:00,323,178.33333333333334,2,Credit Card
1704,2024-02-22,2023-09-24 19:44:00,-151,214.5,2,Bank Transfer
1705,2023-05-09,2023-04-13 14:49:00,-26,96.16666666666667,1,PayPal
1706,2023-05-20,2023-08-23 02:58:00,95,122.66666666666667,2,Bank Transfer
1707,2023-05-18,2023-06-10 13:24:00,23,103.0,3,Bank Transfer
1708,2023-06-08,2023-01-07 09:57:00,-152,137.2,3,Cash
1709,2024-02-08,2023-07-24 22:46:00,-199,84.33333333333333,2,Bank Transfer
1710,2023-06-23,2023-07-15 23:01:00,22,96.75,2,Bank Transfer
1711,2023-07-08,2024-04-22 23:00:00,289,,1,Cash
1713,2022-05-04,2023-01-28 12:29:00,269,300.0,1,Bank Transfer
1714,2023-12-07,2023-03-31 19:17:00,-251,58.142857142857146,2,Cash
1717,2022-09-23,2023-02-27 20:21:00,157,75.14285714285714,4,Credit Card
1718,2022-08-31,2024-03-28 04:14:00,575,129.5,2,Bank Transfer
1720,2023-05-26,2023-04-10 09:55:00,-46,103.0,3,PayPal
1721,2023-12-19,2023-01-26 08:47:00,-327,0.0,2,Debit Card
1722,2023-02-15,2024-05-01 19:59:00,441,,1,PayPal
1723,2023-08-09,2023-01-05 00:33:00,-216,100.0,2,Credit Card
1725,2024-01-09,2023-08-03 09:03:00,-159,162.66666666666666,2,Bank Transfer
1726,2023-07-23,2023-01-19 11:36:00,-185,139.2,4,Bank Transfer
1727,2022-07-20,2023-01-11 03:37:00,175,98.28571428571429,4,Cash
1728,2024-01-27,2024-08-30 09:23:00,216,,1,Debit Card
1729,2022-01-10,2023-01-20 23:17:00,375,83.71428571428571,2,Cash
1730,2022-05-18,2023-07-12 16:20:00,420,409.0,2,Debit Card
1732,2023-07-30,2024-01-01 13:48:00,155,56.833333333333336,3,Debit Card
1733,2022-04-12,2023-03-06 09:52:00,328,125.8,2,Debit Card
1734,2022-09-18,2023-04-08 07:13:00,202,67.85714285714286,3,PayPal
1735,2022-04-09,2023-02-01 00:40:00,298,68.42857142857143,1,Debit Card
1737,2023-07-25,2023-05-29 03:17:00,-57,139.25,2,Debit Card
1738,2023-02-26,2023-09-12 18:06:00,198,80.4,1,PayPal
1739,2023-11-27,2024-08-26 08:54:00,273,,1,Credit Card
1741,2024-03-10,2023-02-14 23:11:00,-390,142.75,2,Debit Card
1742,2023-11-21,2023-04-03 02:18:00,-232,101.6,3,Credit Card
1744,2023-01-26,2023-01-17 23:56:00,-9,82.14285714285714,2,Bank Transfer
1746,2023-10-18,2023-01-25 17:23:00,-266,101.5,2,PayPal
1747,2023-09-20,2024-04-09 22:56:00,202,127.0,2,Debit Card
1748,2022-03-15,2023-06-09 05:12:00,451,,1,Cash
1749,2022-08-22,2023-07-27 11:44:00,339,0.0,1,PayPal
1750,2022-10-26,2024-01-06 16:59:00,437,24.0,3,Bank Transfer
